question_id,video_id,series,type,status,score,max_score,normalized_score_100,category,source_run,source_sha256,accepted_sha256,stage,window_id,request_hash,evidence_sha256
G2_Q000252,G2_V000071,unclassified,emotional reasoning,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,visual,W00004,bd8439f1288f276ac7b38c7c05f6aac05ca1ab26df8e7ebaf6fa95bdee8212ba,83cc980a5fa5e8693debfad920b6155de15ebc4a138ce9c5e380730ed71a0e87
G2_Q000253,G2_V000071,unclassified,emotional reasoning,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,visual,W00004,bd8439f1288f276ac7b38c7c05f6aac05ca1ab26df8e7ebaf6fa95bdee8212ba,83cc980a5fa5e8693debfad920b6155de15ebc4a138ce9c5e380730ed71a0e87
G2_Q000254,G2_V000072,Friends,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/noevent_runtime24_continuation_20260923,afcf1cbcb90be519e972c9b8e347ef1cf02f737cc02252718309988336db1ed4,8dd546651f008048a3bf00c84efc8a38a4cce107ea78812b32d2a85c883ad302,,,,
G2_Q000255,G2_V000072,Friends,emotion trajectory,scored,1,4,25.0,,/root/longemo/runtime/runs/noevent_runtime24_continuation_20260923,afcf1cbcb90be519e972c9b8e347ef1cf02f737cc02252718309988336db1ed4,9773db318ae19e309e74437c466174bbe80d1af56318931a523fbc9f7d65c7b0,,,,
G2_Q000256,G2_V000072,Friends,emotion trajectory,scored,0,4,0.0,,/root/longemo/runtime/runs/noevent_runtime24_continuation_20260923,afcf1cbcb90be519e972c9b8e347ef1cf02f737cc02252718309988336db1ed4,94ca0db8d9e3e8d83ddbaba24ea68712175f12af044fd363da72cac873803d1b,,,,
G2_Q000257,G2_V000072,Friends,emotion trajectory,scored,0,4,0.0,,/root/longemo/runtime/runs/noevent_runtime24_continuation_20260923,afcf1cbcb90be519e972c9b8e347ef1cf02f737cc02252718309988336db1ed4,1d193c32489d62144db67d9f45beb381259f7282ed33fe162d887e98c31d6987,,,,
G2_Q000258,G2_V000072,Friends,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/noevent_runtime24_continuation_20260923,afcf1cbcb90be519e972c9b8e347ef1cf02f737cc02252718309988336db1ed4,c15d1b0349cb2f2f3f2837fa7f663aad500728d6282953d4c7da2031265dbec0,,,,
G2_Q000259,G2_V000072,Friends,emotion trajectory,blocked,,,,judge_content_filter,/root/longemo/runtime/runs/noevent_runtime24_continuation_20260923,,,score,,,afcf1cbcb90be519e972c9b8e347ef1cf02f737cc02252718309988336db1ed4
G2_Q000260,G2_V000072,Friends,emotional reasoning,blocked,,,,judge_content_filter,/root/longemo/runtime/runs/noevent_runtime24_continuation_20260923,,,score,,,afcf1cbcb90be519e972c9b8e347ef1cf02f737cc02252718309988336db1ed4
G2_Q000261,G2_V000073,unclassified,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,d454fcb733040d399d9cf20db0fb616a12fe76d197654ccb2bd6df6cb5072806,b5c8b988b8ca924bdbc45b3bbb613a393dd53b20c3a5b87fce4d232376558aaf,,,,
G2_Q000262,G2_V000073,unclassified,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,d454fcb733040d399d9cf20db0fb616a12fe76d197654ccb2bd6df6cb5072806,cc88f45c568740e5b0d42510903e8965644fad3565636eb4e4bcc09b1538b712,,,,
G2_Q000263,G2_V000073,unclassified,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,d454fcb733040d399d9cf20db0fb616a12fe76d197654ccb2bd6df6cb5072806,700ddab17f53ad21890495a5bdaf62e9b1f254c9a70369e813ccd7d831c4b5f7,,,,
G2_Q000264,G2_V000073,unclassified,emotional reasoning,scored,2,3,66.66666666666666,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,d454fcb733040d399d9cf20db0fb616a12fe76d197654ccb2bd6df6cb5072806,947ed61991ddc2261b8ad1ffa4987ce14e3208cd9c91a7b9b6e49401f0ad2919,,,,
G2_Q000265,G2_V000074,Friends,emotion trajectory,scored,2,4,50.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,fb97527a2b5242c02c7426192d2d3d1a71bcef93c85b1263e073264ffab51f04,f2cd52796ebf42e09262f4794b734dd5bfbd012c75ab3cd6cca482e35adaedfc,,,,
G2_Q000266,G2_V000074,Friends,emotion trajectory,scored,0,4,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,fb97527a2b5242c02c7426192d2d3d1a71bcef93c85b1263e073264ffab51f04,836d7d8cdaaeba5cfcd729c99fd19fb51f8adb00f81c3431bcf8a0f6925653c3,,,,
G2_Q000267,G2_V000074,Friends,emotional reasoning,scored,0,3,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,fb97527a2b5242c02c7426192d2d3d1a71bcef93c85b1263e073264ffab51f04,1f167f74bf880565b50848fc52aea90074bb1bde416a5b101e5e012623c98e64,,,,
G2_Q000268,G2_V000075,Friends,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/noevent_core_boundary3_continuation_20260923,b714760357f973e096120ec83a9823b4056e55ca8e076c9e477797c6ef4964ff,d53daa10f0e6d062911f9e36178a3d84fdbc1c2a7c586f9d30caef9666ad3cfc,,,,
G2_Q000269,G2_V000075,Friends,emotion trajectory,scored,1,4,25.0,,/root/longemo/runtime/runs/noevent_core_boundary3_continuation_20260923,b714760357f973e096120ec83a9823b4056e55ca8e076c9e477797c6ef4964ff,aefb8c21fba8d5e3874c8bc8c31726e7a0a4377748c743a9bdc546137d38f01c,,,,
G2_Q000270,G2_V000075,Friends,emotion trajectory,scored,2,4,50.0,,/root/longemo/runtime/runs/noevent_core_boundary3_continuation_20260923,b714760357f973e096120ec83a9823b4056e55ca8e076c9e477797c6ef4964ff,9b50d8e38a8be6302d4677bf01aebd0aac66c7dbfd363f2d77b12273ad0fd0fe,,,,
G2_Q000271,G2_V000076,Friends,emotional reasoning,scored,0,3,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,caf6603509f9a3ba23fc00a7609843a15fc22b71c4193741b6f03adcb2dea678,4e07750df6d3b9407366bab9415aba66446807c5a5c8d933e9cc9aa7cae1d775,,,,
G2_Q000272,G2_V000076,Friends,emotion trajectory,scored,2,4,50.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,caf6603509f9a3ba23fc00a7609843a15fc22b71c4193741b6f03adcb2dea678,e03a70218d0d5b0e137b4d12495ef1bdf65df8a4bcbe50fc862faf42e0b75123,,,,
G2_Q000273,G2_V000077,Friends,emotion trajectory,scored,2,4,50.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,ba4b392cda658f2d0a0f36f31d238ee0a57f18152ae8528eae19cc09f2058cc4,80534b70fb63b091b2320c4d8b2e287cbc3d7b8e5305a721d230f540179b6702,,,,
G2_Q000274,G2_V000077,Friends,emotional reasoning,scored,0,3,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,ba4b392cda658f2d0a0f36f31d238ee0a57f18152ae8528eae19cc09f2058cc4,19e7c57fe2993e020d021e3cc2b6de03ec108dee17e357c6680eaf9051796cf5,,,,
G2_Q000275,G2_V000077,Friends,emotion trajectory,scored,1,4,25.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,ba4b392cda658f2d0a0f36f31d238ee0a57f18152ae8528eae19cc09f2058cc4,ae17bc8de737463f502b855c58edfd294bba6cefa3dd732bfe4e8b0fc2958653,,,,
G2_Q000276,G2_V000078,Friends,emotional reasoning,scored,1,3,33.33333333333333,,/root/longemo/runtime/runs/noevent_http428_seed5_continuation_20260923,db67b1f83e324df76cbd407a203aac3e4bd1b6cc812e6ba3f14c56e269c1b9a9,1a6d7af4f7a4cf742f3e0a5c5292521823a97698dce3fec5232d456d4461be89,,,,
G2_Q000277,G2_V000078,Friends,emotional reasoning,scored,2,3,66.66666666666666,,/root/longemo/runtime/runs/noevent_http428_seed5_continuation_20260923,db67b1f83e324df76cbd407a203aac3e4bd1b6cc812e6ba3f14c56e269c1b9a9,701d0ebe7d2436f817862df907bf7d18f2e2fbf4c458ecfe4c5aa313bb71085e,,,,
G2_Q000278,G2_V000079,Friends,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/noevent_runtime24_continuation_20260923,5fac5d28846b509c385f0fee13731e1861d35b06601585e887f87948e288e15a,bf83c1b652fd167fd70099fdcb34b9ce15e7073cdd929ed35d40ceb16213aff9,,,,
G2_Q000279,G2_V000079,Friends,emotional reasoning,scored,0,3,0.0,,/root/longemo/runtime/runs/noevent_runtime24_continuation_20260923,5fac5d28846b509c385f0fee13731e1861d35b06601585e887f87948e288e15a,421bc1c4e2a3d0d66cf91f7a65923a5094a3487a20f341284ed31b9d42c70da2,,,,
G2_Q000280,G2_V000079,Friends,emotion trajectory,scored,2,4,50.0,,/root/longemo/runtime/runs/noevent_runtime24_continuation_20260923,5fac5d28846b509c385f0fee13731e1861d35b06601585e887f87948e288e15a,386b1b8f5bcb216671af314a07577c7a87ff9d52babf9b9469bf1fd9d60ce2d5,,,,
G2_Q000281,G2_V000079,Friends,emotion trajectory,scored,0,4,0.0,,/root/longemo/runtime/runs/noevent_runtime24_continuation_20260923,5fac5d28846b509c385f0fee13731e1861d35b06601585e887f87948e288e15a,31dcb828765d5c073f3b12139b881af68860b799f0252c158018b08bcdbb0cf2,,,,
G2_Q000282,G2_V000080,unclassified,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/noevent_http428_seed5_continuation_20260923,c58a3edb89fb12f66c950e16ce6e7546d5414efb2ce942844c59b8f05580e11c,950159fcd1e3e7469c21b706ba2c6e6741968497f2cb63b6b27a6fbcaee55067,,,,
G2_Q000283,G2_V000080,unclassified,emotion trajectory,scored,2,4,50.0,,/root/longemo/runtime/runs/noevent_http428_seed5_continuation_20260923,c58a3edb89fb12f66c950e16ce6e7546d5414efb2ce942844c59b8f05580e11c,bc2e4c706b609f8947604f4858fe0d26f3abd9ab317b7715a0bd907b8a0febbb,,,,
G2_Q000284,G2_V000080,unclassified,emotional reasoning,scored,2,3,66.66666666666666,,/root/longemo/runtime/runs/noevent_http428_seed5_continuation_20260923,c58a3edb89fb12f66c950e16ce6e7546d5414efb2ce942844c59b8f05580e11c,be52a3a80e64164276610c50da71303c3652129fb312131c4184e536ae70531a,,,,
G2_Q000285,G2_V000080,unclassified,emotional reasoning,scored,2,3,66.66666666666666,,/root/longemo/runtime/runs/noevent_http428_seed5_continuation_20260923,c58a3edb89fb12f66c950e16ce6e7546d5414efb2ce942844c59b8f05580e11c,30581f71903614f7f783285d3096adddf678566c22537bf27459a5a6135e7082,,,,
G2_Q000286,G2_V000081,Friends,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/noevent_runtime24_continuation_20260923,8da477b9aa7f059f78be6dff977d4bfb5532a6c50b13a130c023212d19637bf6,a3547261927651d4e1574e8f4ff625d8508bbf19a46919c7bc1f0ff8d4f50816,,,,
G2_Q000287,G2_V000081,Friends,emotion trajectory,scored,0,4,0.0,,/root/longemo/runtime/runs/noevent_runtime24_continuation_20260923,8da477b9aa7f059f78be6dff977d4bfb5532a6c50b13a130c023212d19637bf6,803ba2dffa1211a15bad892b3dbbcc55b3ac9ce3676d85bb138b0c30b659f53d,,,,
G2_Q000288,G2_V000081,Friends,emotion trajectory,scored,1,4,25.0,,/root/longemo/runtime/runs/noevent_runtime24_continuation_20260923,8da477b9aa7f059f78be6dff977d4bfb5532a6c50b13a130c023212d19637bf6,b2f556431fcc7b1ee47ae432fd2babf8982ab590a1ff6bae8b839ceb95854f60,,,,
G2_Q000289,G2_V000082,unclassified,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/noevent_runtime24_continuation_20260923,b9db0a5f098ca829173190fdb0402a1cf3a21e33e6f54c33f3b549775b4da907,1f73aed7b1591eb98be6048fd2fc512c268ffb9f93a830a0bfc90c29005d89f4,,,,
G2_Q000290,G2_V000082,unclassified,emotion trajectory,scored,2,4,50.0,,/root/longemo/runtime/runs/noevent_runtime24_continuation_20260923,b9db0a5f098ca829173190fdb0402a1cf3a21e33e6f54c33f3b549775b4da907,9f2df6dc4af34255b88c3936aa2da6f104bd3012c1bd168317982398a92629be,,,,
G2_Q000291,G2_V000082,unclassified,emotional reasoning,scored,3,3,100.0,,/root/longemo/runtime/runs/noevent_runtime24_continuation_20260923,b9db0a5f098ca829173190fdb0402a1cf3a21e33e6f54c33f3b549775b4da907,97dfc0237546e4711bf0d12b55b8465f455767ea0239f37495e7cfe04c404dda,,,,
G2_Q000292,G2_V000082,unclassified,emotional reasoning,scored,2,3,66.66666666666666,,/root/longemo/runtime/runs/noevent_runtime24_continuation_20260923,b9db0a5f098ca829173190fdb0402a1cf3a21e33e6f54c33f3b549775b4da907,c07a06ac692e14facf6dfa897f5fe87a13e4b2cbc15b4f415c7b7c9f9f921261,,,,
G2_Q000293,G2_V000083,Friends,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,c4b25418f587c475f448bd5f31b70eda6cca2f2d972eeb633792c7d386760f69,207b2c0c95bea3a8437683a2a51f925da7b2a7c4ca57a90d48b12b969d129312,,,,
G2_Q000294,G2_V000083,Friends,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,c4b25418f587c475f448bd5f31b70eda6cca2f2d972eeb633792c7d386760f69,8cd41f4a11d923eb76c8bcf2d1ad20895d49365e80dcf9b5e7afaf97060235ae,,,,
G2_Q000295,G2_V000083,Friends,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,c4b25418f587c475f448bd5f31b70eda6cca2f2d972eeb633792c7d386760f69,d63246058f66a492e40df9f704a319ba1b1426ace3d10981a2908de49a7db1a9,,,,
G2_Q000296,G2_V000083,Friends,emotional intensity comparison,scored,1,1,100.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,c4b25418f587c475f448bd5f31b70eda6cca2f2d972eeb633792c7d386760f69,76aa9c395ed321dfc49284cd571170df4eaa660c89c985588bf7ed855948ad6e,,,,
G2_Q000297,G2_V000083,Friends,emotion trajectory,scored,1,4,25.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,c4b25418f587c475f448bd5f31b70eda6cca2f2d972eeb633792c7d386760f69,750066cee34ce5bf9c86a24091e13630701b3910ff190391f876c74644330aed,,,,
G2_Q000298,G2_V000084,unclassified,emotional intensity comparison,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00008,c978791394c4a755b9528b2986d4e22e746a1e8d9048906fc8714d9b916c825d,11f684e1a6d6f9323f3ccf9667d941616d7d8b62a5670990038bf6d926258f2b
G2_Q000299,G2_V000084,unclassified,emotion trajectory,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00008,c978791394c4a755b9528b2986d4e22e746a1e8d9048906fc8714d9b916c825d,11f684e1a6d6f9323f3ccf9667d941616d7d8b62a5670990038bf6d926258f2b
G2_Q000300,G2_V000084,unclassified,emotion trajectory,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00008,c978791394c4a755b9528b2986d4e22e746a1e8d9048906fc8714d9b916c825d,11f684e1a6d6f9323f3ccf9667d941616d7d8b62a5670990038bf6d926258f2b
G2_Q000301,G2_V000084,unclassified,emotion trajectory,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00008,c978791394c4a755b9528b2986d4e22e746a1e8d9048906fc8714d9b916c825d,11f684e1a6d6f9323f3ccf9667d941616d7d8b62a5670990038bf6d926258f2b
G2_Q000302,G2_V000084,unclassified,emotional reasoning,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00008,c978791394c4a755b9528b2986d4e22e746a1e8d9048906fc8714d9b916c825d,11f684e1a6d6f9323f3ccf9667d941616d7d8b62a5670990038bf6d926258f2b
G2_Q000303,G2_V000084,unclassified,emotional reasoning,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00008,c978791394c4a755b9528b2986d4e22e746a1e8d9048906fc8714d9b916c825d,11f684e1a6d6f9323f3ccf9667d941616d7d8b62a5670990038bf6d926258f2b
G2_Q000304,G2_V000085,Friends,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/noevent_runtime24_continuation_20260923,fc1e41168fd8e96da90cd1340b8d146ab30f8a5e08d9897b78fce5b70c03c442,e0778f26cd9065052783f5324164776c8f6ecd3096691f133eace55d5e832064,,,,
G2_Q000305,G2_V000085,Friends,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/noevent_runtime24_continuation_20260923,fc1e41168fd8e96da90cd1340b8d146ab30f8a5e08d9897b78fce5b70c03c442,9d291e3d64ee682533682a8057127534729b62150601d28fa4bc74a5aa4d8ced,,,,
G2_Q000306,G2_V000085,Friends,emotion trajectory,scored,1,4,25.0,,/root/longemo/runtime/runs/noevent_runtime24_continuation_20260923,fc1e41168fd8e96da90cd1340b8d146ab30f8a5e08d9897b78fce5b70c03c442,c173ea75a9cd6d93f2dd88a1f4f09c7b52a326aa19e341c57d14ed04574a5a8c,,,,
G2_Q000307,G2_V000085,Friends,emotion trajectory,scored,1,4,25.0,,/root/longemo/runtime/runs/noevent_runtime24_continuation_20260923,fc1e41168fd8e96da90cd1340b8d146ab30f8a5e08d9897b78fce5b70c03c442,ae8bc43a6cba2e066f1c31ae6e9804c576c7461806459c3bf9496b093172b73d,,,,
G2_Q000308,G2_V000086,Friends,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,7dbd54523461d2e6a7cbeb694ce48f83cbd3cc409d96a907cbef0865f8ca5000,d02f53da2be84c88c67cbf33d59ed4f4dff413976d38c91e76f12e990bf6ac86,,,,
G2_Q000309,G2_V000086,Friends,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,7dbd54523461d2e6a7cbeb694ce48f83cbd3cc409d96a907cbef0865f8ca5000,1ba13b18be3480ab6eeb88e58d1f193b4d608bbd70a4e0884371da5aa35fbfd7,,,,
G2_Q000310,G2_V000086,Friends,emotion trajectory,scored,1,4,25.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,7dbd54523461d2e6a7cbeb694ce48f83cbd3cc409d96a907cbef0865f8ca5000,d7bc5eeee38aac900e5e57afc07df28b0a61a7920a93cd51bd7b16ba958dd83f,,,,
G2_Q000311,G2_V000086,Friends,emotion trajectory,scored,0,4,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,7dbd54523461d2e6a7cbeb694ce48f83cbd3cc409d96a907cbef0865f8ca5000,63083f2575234c11df4a5280618079588625d6823e7846dc23d48781ab900e08,,,,
G2_Q000312,G2_V000086,Friends,emotion trajectory,scored,0,4,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,7dbd54523461d2e6a7cbeb694ce48f83cbd3cc409d96a907cbef0865f8ca5000,44c199d3675ac7dfe3135c6bfd5fdff561b4e1b6eadb926ef359606a38135b0f,,,,
G2_Q000313,G2_V000086,Friends,emotion trajectory,scored,0,4,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,7dbd54523461d2e6a7cbeb694ce48f83cbd3cc409d96a907cbef0865f8ca5000,2713dbf3e9797158372fb325d2e9239adace2fb4961c02e897abfd291dce74be,,,,
G2_Q000314,G2_V000087,Friends,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,6615d9b4ec1cfc65d351b55809c71da88e41d273b929b3e2b22e44933e5484f8,fc1277e170212739e960fe2e8c90bec4a46e32fb9b087ead4202c7d9194ada4e,,,,
G2_Q000315,G2_V000087,Friends,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,6615d9b4ec1cfc65d351b55809c71da88e41d273b929b3e2b22e44933e5484f8,fa00e7e8f9d121c23f04e06d8e0fae67cd648597a9801d400880831dcfb40ff6,,,,
G2_Q000316,G2_V000087,Friends,emotional reasoning,scored,0,3,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,6615d9b4ec1cfc65d351b55809c71da88e41d273b929b3e2b22e44933e5484f8,b1afbe48db091961b0f0ada1222611a5c01bb96aafd843429525f10df3bb4a93,,,,
G2_Q000317,G2_V000087,Friends,emotion trajectory,scored,1,4,25.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,6615d9b4ec1cfc65d351b55809c71da88e41d273b929b3e2b22e44933e5484f8,97a919ae02ed88a9917120e4b15d8b38996919a65abacdd00431e1c667ecae7f,,,,
G2_Q000318,G2_V000087,Friends,emotional reasoning,scored,2,3,66.66666666666666,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,6615d9b4ec1cfc65d351b55809c71da88e41d273b929b3e2b22e44933e5484f8,5cdc1920ee583a924225ae9d86bcb55454c6aae6c3941eb024912f7e20d375f3,,,,
G2_Q000319,G2_V000088,Friends,emotion trajectory,scored,1,4,25.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,c61aa2afd0ba38a3ab651d3fdf436b9962931785729c50541b4fced3aa3b4d03,0db2d6e80aeedf4b3e1066260efcbb857fe2c26e190626a0561e88e49d1f211e,,,,
G2_Q000320,G2_V000088,Friends,emotional reasoning,scored,2,3,66.66666666666666,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,c61aa2afd0ba38a3ab651d3fdf436b9962931785729c50541b4fced3aa3b4d03,e85093fcd845c4870d2911341818625cc8046c015a7875979633b5f59a428cc6,,,,
G2_Q000321,G2_V000088,Friends,emotional reasoning,scored,0,3,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,c61aa2afd0ba38a3ab651d3fdf436b9962931785729c50541b4fced3aa3b4d03,f7234e116f5ed31faf26d9bbfb5e5862273805f1d77128637985ccf7804e854a,,,,
G2_Q000322,G2_V000089,unclassified,emotional intensity comparison,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00005,ad22d455723bf9195a71854600e0107fd6822ab3c251eac38b9efde34b4b65c7,d0fa03a485818104ef8559cabe0995505a9713227b1e094a16d56f2ca470b7bf
G2_Q000323,G2_V000089,unclassified,emotional intensity comparison,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00005,ad22d455723bf9195a71854600e0107fd6822ab3c251eac38b9efde34b4b65c7,d0fa03a485818104ef8559cabe0995505a9713227b1e094a16d56f2ca470b7bf
G2_Q000324,G2_V000089,unclassified,emotion trajectory,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00005,ad22d455723bf9195a71854600e0107fd6822ab3c251eac38b9efde34b4b65c7,d0fa03a485818104ef8559cabe0995505a9713227b1e094a16d56f2ca470b7bf
G2_Q000325,G2_V000089,unclassified,emotion trajectory,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00005,ad22d455723bf9195a71854600e0107fd6822ab3c251eac38b9efde34b4b65c7,d0fa03a485818104ef8559cabe0995505a9713227b1e094a16d56f2ca470b7bf
G2_Q000326,G2_V000089,unclassified,emotional reasoning,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00005,ad22d455723bf9195a71854600e0107fd6822ab3c251eac38b9efde34b4b65c7,d0fa03a485818104ef8559cabe0995505a9713227b1e094a16d56f2ca470b7bf
G2_Q000327,G2_V000090,Friends,emotion trajectory,scored,0,4,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,8acf5969b65d043e23510392df07ecea1e5f68197fa3fe73f4114fbe68feb9cf,46c586a3d34b0b447a86d3096cbf3c6a4a8e244309f668c1cc50b53086f8b464,,,,
G2_Q000328,G2_V000090,Friends,emotion trajectory,scored,1,4,25.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,8acf5969b65d043e23510392df07ecea1e5f68197fa3fe73f4114fbe68feb9cf,fc78051f8a380a7c76aa7e4f538e3578656e27fa967238f3adb86f5c58c08fbb,,,,
G2_Q000329,G2_V000090,Friends,emotional reasoning,scored,2,3,66.66666666666666,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,8acf5969b65d043e23510392df07ecea1e5f68197fa3fe73f4114fbe68feb9cf,13849670f260bfaf72666359be84d349fe90fd7b779c5c801811c850292311a3,,,,
G2_Q000330,G2_V000090,Friends,emotional reasoning,scored,2,3,66.66666666666666,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,8acf5969b65d043e23510392df07ecea1e5f68197fa3fe73f4114fbe68feb9cf,65f10a1ee87e0e1747b7dab1a75d3a00cc9bf5ee1d391d991eff5a94f9bbc304,,,,
G2_Q000331,G2_V000091,Friends,emotion trajectory,blocked,,,,perception_dlp_rejection,/root/longemo/runtime/runs/noevent_audio429_G2_V000091_20260923,,,audio,W00028,7bff19cc1b6bee95f8fd9a1f41c4931049cadd49d782707677a1362e29a38691,8251df7990430bb95e8a415d2595db371c1b9f157006d7186d4134c89d755b09
G2_Q000332,G2_V000091,Friends,emotion trajectory,blocked,,,,perception_dlp_rejection,/root/longemo/runtime/runs/noevent_audio429_G2_V000091_20260923,,,audio,W00028,7bff19cc1b6bee95f8fd9a1f41c4931049cadd49d782707677a1362e29a38691,8251df7990430bb95e8a415d2595db371c1b9f157006d7186d4134c89d755b09
G2_Q000333,G2_V000091,Friends,emotion trajectory,blocked,,,,perception_dlp_rejection,/root/longemo/runtime/runs/noevent_audio429_G2_V000091_20260923,,,audio,W00028,7bff19cc1b6bee95f8fd9a1f41c4931049cadd49d782707677a1362e29a38691,8251df7990430bb95e8a415d2595db371c1b9f157006d7186d4134c89d755b09
G2_Q000334,G2_V000091,Friends,emotion trajectory,blocked,,,,perception_dlp_rejection,/root/longemo/runtime/runs/noevent_audio429_G2_V000091_20260923,,,audio,W00028,7bff19cc1b6bee95f8fd9a1f41c4931049cadd49d782707677a1362e29a38691,8251df7990430bb95e8a415d2595db371c1b9f157006d7186d4134c89d755b09
G2_Q000335,G2_V000091,Friends,emotional reasoning,blocked,,,,perception_dlp_rejection,/root/longemo/runtime/runs/noevent_audio429_G2_V000091_20260923,,,audio,W00028,7bff19cc1b6bee95f8fd9a1f41c4931049cadd49d782707677a1362e29a38691,8251df7990430bb95e8a415d2595db371c1b9f157006d7186d4134c89d755b09
G2_Q000336,G2_V000092,Friends,emotion trajectory,scored,2,4,50.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,33203af504d11c6f57ae1e8e0eaa25d9752276ecc8ef48247005ace265ab75e4,9c11853d1f59dd14bacbcc48801cb9d2aae2ac4339fdcd15e0876c9ead876fd6,,,,
G2_Q000337,G2_V000092,Friends,emotional intensity comparison,scored,1,1,100.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,33203af504d11c6f57ae1e8e0eaa25d9752276ecc8ef48247005ace265ab75e4,aaa411df966a7d379c2c584d77c5db845e5b5e10ce55f3b790998ce48c498211,,,,
